2025-12-31 10:28:10,138 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_4 to child Link_5 failed
2025-12-31 10:28:11,959 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_6
2025-12-31 10:28:12,010 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_5 to child Link_6 failed
2025-12-31 10:28:12,257 INFO  ExportHelperExtension.cs: 347 - Creating joint Gripper_L
2025-12-31 10:28:12,289 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_6 to child Gripper_L failed
2025-12-31 10:28:12,303 INFO  ExportHelperExtension.cs: 347 - Creating joint Gripper_R
2025-12-31 10:28:12,388 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_6 to child Gripper_R failed
2025-12-31 10:28:12,502 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HT_Panthera
2025-12-31 10:28:12,502 INFO  ExportHelperExtension.cs: 1136 - Found 103 in HT_Panthera
2025-12-31 10:28:12,503 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in HT_Panthera
2025-12-31 10:28:12,503 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-31 10:28:12,503 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-12-31 10:28:12,503 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint6^HT_Panthera-1
2025-12-31 10:28:12,503 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Joint6^HT_Panthera-1
2025-12-31 10:28:12,503 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint6^HT_Panthera-1
2025-12-31 10:28:12,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from grip_L^HT_Panthera-1
2025-12-31 10:28:12,504 INFO  ExportHelperExtension.cs: 1136 - Found 22 in grip_L^HT_Panthera-1
2025-12-31 10:28:12,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in grip_L^HT_Panthera-1
2025-12-31 10:28:12,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from grip_R^HT_Panthera-1
2025-12-31 10:28:12,504 INFO  ExportHelperExtension.cs: 1136 - Found 22 in grip_R^HT_Panthera-1
2025-12-31 10:28:12,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in grip_R^HT_Panthera-1
2025-12-31 10:28:12,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint1^HT_Panthera-1
2025-12-31 10:28:12,504 INFO  ExportHelperExtension.cs: 1136 - Found 20 in Joint1^HT_Panthera-1
2025-12-31 10:28:12,505 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint1^HT_Panthera-1
2025-12-31 10:28:12,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint0^HT_Panthera-1
2025-12-31 10:28:12,505 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Joint0^HT_Panthera-1
2025-12-31 10:28:12,505 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint0^HT_Panthera-1
2025-12-31 10:28:12,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint3^HT_Panthera-1
2025-12-31 10:28:12,505 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Joint3^HT_Panthera-1
2025-12-31 10:28:12,505 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint3^HT_Panthera-1
2025-12-31 10:28:12,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint5^HT_Panthera-1
2025-12-31 10:28:12,506 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Joint5^HT_Panthera-1
2025-12-31 10:28:12,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint5^HT_Panthera-1
2025-12-31 10:28:12,506 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint4^HT_Panthera-1
2025-12-31 10:28:12,506 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Joint4^HT_Panthera-1
2025-12-31 10:28:12,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint4^HT_Panthera-1
2025-12-31 10:28:12,506 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint2^HT_Panthera-1
2025-12-31 10:28:12,506 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Joint2^HT_Panthera-1
2025-12-31 10:28:12,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint2^HT_Panthera-1
2025-12-31 10:28:12,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HT_Panthera
2025-12-31 10:28:12,507 INFO  ExportHelperExtension.cs: 1136 - Found 103 in HT_Panthera
2025-12-31 10:28:12,507 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [RefAxis] in HT_Panthera
2025-12-31 10:28:12,507 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-31 10:28:12,507 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-12-31 10:28:12,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint6^HT_Panthera-1
2025-12-31 10:28:12,507 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Joint6^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint6^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from grip_L^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1136 - Found 22 in grip_L^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in grip_L^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from grip_R^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1136 - Found 22 in grip_R^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in grip_R^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint1^HT_Panthera-1
2025-12-31 10:28:12,508 INFO  ExportHelperExtension.cs: 1136 - Found 20 in Joint1^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint1^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint0^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Joint0^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint0^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint3^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Joint3^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint3^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint5^HT_Panthera-1
2025-12-31 10:28:12,509 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Joint5^HT_Panthera-1
2025-12-31 10:28:12,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint5^HT_Panthera-1
2025-12-31 10:28:12,510 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint4^HT_Panthera-1
2025-12-31 10:28:12,510 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Joint4^HT_Panthera-1
2025-12-31 10:28:12,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint4^HT_Panthera-1
2025-12-31 10:28:12,510 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint2^HT_Panthera-1
2025-12-31 10:28:12,510 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Joint2^HT_Panthera-1
2025-12-31 10:28:12,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint2^HT_Panthera-1
2025-12-31 10:28:12,530 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-31 10:30:52,561 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-12-31 10:30:52,563 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
